243.0, 246.0, 244.0, 245.0, 0x000000ff
243.0, 247.0, 244.0, 246.0, 0x000000ff
243.0, 248.0, 244.0, 247.0, 0x000000ff
243.0, 249.0, 244.0, 248.0, 0x000000ff
243.0, 250.0, 244.0, 249.0, 0x000000ff
245.0, 249.0, 242.0, 253.0, 0x000000ff
243.0, 253.0, 244.0, 252.0, 0x000000ff
243.0, 254.0, 244.0, 253.0, 0x000000ff
243.0, 255.0, 244.0, 254.0, 0x000000ff
243.0, 256.0, 244.0, 255.0, 0x000000ff
243.0, 257.0, 244.0, 256.0, 0x000000ff
243.0, 258.0, 244.0, 257.0, 0x000000ff
243.0, 259.0, 244.0, 258.0, 0x000000ff
243.0, 260.0, 244.0, 259.0, 0x000000ff
243.0, 261.0, 244.0, 260.0, 0x000000ff
243.0, 262.0, 244.0, 261.0, 0x000000ff
243.0, 263.0, 244.0, 262.0, 0x000000ff
243.0, 264.0, 244.0, 263.0, 0x000000ff
243.0, 265.0, 244.0, 264.0, 0x000000ff
243.0, 266.0, 244.0, 265.0, 0x000000ff
242.0, 266.0, 243.0, 265.0, 0x000000ff
242.0, 267.0, 243.0, 266.0, 0x000000ff
242.0, 268.0, 243.0, 267.0, 0x000000ff
242.0, 269.0, 243.0, 268.0, 0x000000ff
241.0, 269.0, 242.0, 268.0, 0x000000ff
241.0, 270.0, 242.0, 269.0, 0x000000ff
241.0, 271.0, 242.0, 270.0, 0x000000ff
240.0, 271.0, 241.0, 270.0, 0x000000ff
240.0, 272.0, 241.0, 271.0, 0x000000ff
239.0, 272.0, 240.0, 271.0, 0x000000ff
239.0, 273.0, 240.0, 272.0, 0x000000ff
238.0, 273.0, 239.0, 272.0, 0x000000ff
238.0, 274.0, 239.0, 273.0, 0x000000ff
237.0, 274.0, 238.0, 273.0, 0x000000ff
236.0, 274.0, 237.0, 273.0, 0x000000ff
236.0, 275.0, 237.0, 274.0, 0x000000ff
235.0, 275.0, 236.0, 274.0, 0x000000ff
234.0, 275.0, 235.0, 274.0, 0x000000ff
233.0, 275.0, 234.0, 274.0, 0x000000ff
232.0, 275.0, 233.0, 274.0, 0x000000ff
231.0, 275.0, 232.0, 274.0, 0x000000ff
230.0, 275.0, 231.0, 274.0, 0x000000ff
229.0, 275.0, 230.0, 274.0, 0x000000ff
228.0, 275.0, 229.0, 274.0, 0x000000ff
169.0, 71.0, 170.0, 70.0, 0xff0000ff
169.0, 72.0, 170.0, 71.0, 0xff0000ff
170.0, 72.0, 171.0, 71.0, 0xff0000ff
170.0, 73.0, 171.0, 72.0, 0xff0000ff
170.0, 74.0, 171.0, 73.0, 0xff0000ff
170.0, 75.0, 171.0, 74.0, 0xff0000ff
170.0, 76.0, 171.0, 75.0, 0xff0000ff
170.0, 77.0, 171.0, 76.0, 0xff0000ff
170.0, 78.0, 171.0, 77.0, 0xff0000ff
170.0, 79.0, 171.0, 78.0, 0xff0000ff
171.0, 80.0, 172.0, 79.0, 0xff0000ff
171.0, 81.0, 172.0, 80.0, 0xff0000ff
171.0, 82.0, 172.0, 81.0, 0xff0000ff
171.0, 83.0, 172.0, 82.0, 0xff0000ff
171.0, 84.0, 172.0, 83.0, 0xff0000ff
171.0, 85.0, 172.0, 84.0, 0xff0000ff
171.0, 86.0, 172.0, 85.0, 0xff0000ff
171.0, 87.0, 172.0, 86.0, 0xff0000ff
172.0, 87.0, 173.0, 86.0, 0xff0000ff
172.0, 88.0, 173.0, 87.0, 0xff0000ff
172.0, 89.0, 173.0, 88.0, 0xff0000ff
172.0, 90.0, 173.0, 89.0, 0xff0000ff
174.0, 89.0, 172.0, 93.0, 0xff0000ff
173.0, 93.0, 174.0, 92.0, 0xff0000ff
173.0, 94.0, 174.0, 93.0, 0xff0000ff
173.0, 95.0, 174.0, 94.0, 0xff0000ff
173.0, 96.0, 174.0, 95.0, 0xff0000ff
174.0, 96.0, 175.0, 95.0, 0xff0000ff
174.0, 97.0, 175.0, 96.0, 0xff0000ff
174.0, 98.0, 175.0, 97.0, 0xff0000ff
174.0, 99.0, 175.0, 98.0, 0xff0000ff
175.0, 100.0, 176.0, 99.0, 0xff0000ff
175.0, 101.0, 176.0, 100.0, 0xff0000ff
175.0, 102.0, 176.0, 101.0, 0xff0000ff
176.0, 103.0, 177.0, 102.0, 0xff0000ff
178.0, 102.0, 176.0, 106.0, 0xff0000ff
177.0, 106.0, 178.0, 105.0, 0xff0000ff
177.0, 107.0, 178.0, 106.0, 0xff0000ff
177.0, 108.0, 178.0, 107.0, 0xff0000ff
178.0, 109.0, 179.0, 108.0, 0xff0000ff
178.0, 110.0, 179.0, 109.0, 0xff0000ff
179.0, 111.0, 180.0, 110.0, 0xff0000ff
179.0, 112.0, 180.0, 111.0, 0xff0000ff
180.0, 113.0, 181.0, 112.0, 0xff0000ff
180.0, 114.0, 181.0, 113.0, 0xff0000ff
180.0, 115.0, 181.0, 114.0, 0xff0000ff
182.0, 114.0, 180.0, 117.0, 0xff0000ff
181.0, 117.0, 182.0, 116.0, 0xff0000ff
182.0, 118.0, 183.0, 117.0, 0xff0000ff
182.0, 119.0, 183.0, 118.0, 0xff0000ff
183.0, 120.0, 184.0, 119.0, 0xff0000ff
185.0, 119.0, 183.0, 122.0, 0xff0000ff
184.0, 122.0, 185.0, 121.0, 0xff0000ff
184.0, 123.0, 185.0, 122.0, 0xff0000ff
185.0, 124.0, 186.0, 123.0, 0xff0000ff
187.0, 123.0, 185.0, 126.0, 0xff0000ff
186.0, 126.0, 187.0, 125.0, 0xff0000ff
186.0, 127.0, 187.0, 126.0, 0xff0000ff
187.0, 128.0, 188.0, 127.0, 0xff0000ff
188.0, 129.0, 189.0, 128.0, 0xff0000ff
188.0, 131.0, 189.0, 130.0, 0xff0000ff
189.0, 132.0, 190.0, 131.0, 0xff0000ff
190.0, 133.0, 191.0, 132.0, 0xff0000ff
192.0, 132.0, 190.0, 135.0, 0xff0000ff
191.0, 135.0, 192.0, 134.0, 0xff0000ff
191.0, 136.0, 192.0, 135.0, 0xff0000ff
192.0, 137.0, 193.0, 136.0, 0xff0000ff
194.0, 136.0, 192.0, 139.0, 0xff0000ff
193.0, 139.0, 194.0, 138.0, 0xff0000ff
194.0, 140.0, 195.0, 139.0, 0xff0000ff
194.0, 141.0, 195.0, 140.0, 0xff0000ff
196.0, 140.0, 197.0, 148.0, 0xff0000ff
198.0, 148.0, 199.0, 147.0, 0xff0000ff
199.0, 149.0, 200.0, 148.0, 0xff0000ff
200.0, 150.0, 201.0, 149.0, 0xff0000ff
201.0, 151.0, 202.0, 150.0, 0xff0000ff
202.0, 152.0, 203.0, 151.0, 0xff0000ff
204.0, 151.0, 202.0, 154.0, 0xff0000ff
203.0, 154.0, 204.0, 153.0, 0xff0000ff
203.0, 155.0, 204.0, 154.0, 0xff0000ff
204.0, 156.0, 205.0, 155.0, 0xff0000ff
205.0, 157.0, 206.0, 156.0, 0xff0000ff
206.0, 158.0, 207.0, 157.0, 0xff0000ff
207.0, 159.0, 208.0, 158.0, 0xff0000ff
209.0, 158.0, 207.0, 161.0, 0xff0000ff
208.0, 161.0, 209.0, 160.0, 0xff0000ff
210.0, 160.0, 210.0, 164.0, 0xff0000ff
211.0, 164.0, 212.0, 163.0, 0xff0000ff
212.0, 165.0, 213.0, 164.0, 0xff0000ff
213.0, 166.0, 214.0, 165.0, 0xff0000ff
213.0, 167.0, 214.0, 166.0, 0xff0000ff
215.0, 166.0, 213.0, 169.0, 0xff0000ff
214.0, 169.0, 215.0, 168.0, 0xff0000ff
216.0, 168.0, 215.0, 170.0, 0xff0000ff
216.0, 170.0, 217.0, 169.0, 0xff0000ff
216.0, 171.0, 217.0, 170.0, 0xff0000ff
217.0, 172.0, 218.0, 171.0, 0xff0000ff
218.0, 173.0, 219.0, 172.0, 0xff0000ff
219.0, 174.0, 220.0, 173.0, 0xff0000ff
220.0, 175.0, 221.0, 174.0, 0xff0000ff
221.0, 176.0, 222.0, 175.0, 0xff0000ff
222.0, 177.0, 223.0, 176.0, 0xff0000ff
224.0, 176.0, 222.0, 179.0, 0xff0000ff
223.0, 179.0, 224.0, 178.0, 0xff0000ff
224.0, 179.0, 225.0, 178.0, 0xff0000ff
226.0, 178.0, 224.0, 181.0, 0xff0000ff
225.0, 181.0, 226.0, 180.0, 0xff0000ff
226.0, 182.0, 227.0, 181.0, 0xff0000ff
227.0, 183.0, 228.0, 182.0, 0xff0000ff
228.0, 184.0, 229.0, 183.0, 0xff0000ff
229.0, 185.0, 230.0, 184.0, 0xff0000ff
230.0, 186.0, 231.0, 185.0, 0xff0000ff
231.0, 187.0, 232.0, 186.0, 0xff0000ff
232.0, 188.0, 233.0, 187.0, 0xff0000ff
233.0, 188.0, 234.0, 187.0, 0xff0000ff
234.0, 189.0, 235.0, 188.0, 0xff0000ff
235.0, 190.0, 236.0, 189.0, 0xff0000ff
236.0, 191.0, 237.0, 190.0, 0xff0000ff
237.0, 192.0, 238.0, 191.0, 0xff0000ff
238.0, 193.0, 239.0, 192.0, 0xff0000ff
239.0, 194.0, 240.0, 193.0, 0xff0000ff
240.0, 195.0, 241.0, 194.0, 0xff0000ff
241.0, 195.0, 242.0, 194.0, 0xff0000ff
242.0, 196.0, 243.0, 195.0, 0xff0000ff
243.0, 197.0, 244.0, 196.0, 0xff0000ff
244.0, 198.0, 245.0, 197.0, 0xff0000ff
245.0, 199.0, 246.0, 198.0, 0xff0000ff
246.0, 199.0, 247.0, 198.0, 0xff0000ff
247.0, 200.0, 248.0, 199.0, 0xff0000ff
248.0, 201.0, 249.0, 200.0, 0xff0000ff
249.0, 201.0, 250.0, 200.0, 0xff0000ff
250.0, 202.0, 251.0, 201.0, 0xff0000ff
251.0, 203.0, 252.0, 202.0, 0xff0000ff
252.0, 203.0, 253.0, 202.0, 0xff0000ff
252.0, 204.0, 253.0, 203.0, 0xff0000ff
253.0, 205.0, 254.0, 204.0, 0xff0000ff
254.0, 205.0, 255.0, 204.0, 0xff0000ff
256.0, 204.0, 257.0, 207.0, 0xff0000ff
258.0, 207.0, 259.0, 206.0, 0xff0000ff
258.0, 208.0, 259.0, 207.0, 0xff0000ff
259.0, 208.0, 260.0, 207.0, 0xff0000ff
260.0, 209.0, 261.0, 208.0, 0xff0000ff
261.0, 209.0, 262.0, 208.0, 0xff0000ff
262.0, 209.0, 263.0, 208.0, 0xff0000ff
263.0, 210.0, 264.0, 209.0, 0xff0000ff
264.0, 210.0, 265.0, 209.0, 0xff0000ff
264.0, 211.0, 265.0, 210.0, 0xff0000ff
265.0, 211.0, 266.0, 210.0, 0xff0000ff
266.0, 211.0, 267.0, 210.0, 0xff0000ff
267.0, 212.0, 268.0, 211.0, 0xff0000ff
268.0, 212.0, 269.0, 211.0, 0xff0000ff
269.0, 212.0, 270.0, 211.0, 0xff0000ff
269.0, 213.0, 270.0, 212.0, 0xff0000ff
270.0, 213.0, 271.0, 212.0, 0xff0000ff
271.0, 213.0, 272.0, 212.0, 0xff0000ff
271.0, 214.0, 272.0, 213.0, 0xff0000ff
272.0, 214.0, 273.0, 213.0, 0xff0000ff
273.0, 214.0, 274.0, 213.0, 0xff0000ff
273.0, 215.0, 274.0, 214.0, 0xff0000ff
273.0, 216.0, 274.0, 215.0, 0xff0000ff
273.0, 217.0, 274.0, 216.0, 0xff0000ff
273.0, 218.0, 274.0, 217.0, 0xff0000ff
272.0, 218.0, 273.0, 217.0, 0xff0000ff
272.0, 219.0, 273.0, 218.0, 0xff0000ff
271.0, 219.0, 272.0, 218.0, 0xff0000ff
271.0, 220.0, 272.0, 219.0, 0xff0000ff
270.0, 220.0, 271.0, 219.0, 0xff0000ff
270.0, 221.0, 271.0, 220.0, 0xff0000ff
269.0, 221.0, 270.0, 220.0, 0xff0000ff
269.0, 222.0, 270.0, 221.0, 0xff0000ff
268.0, 222.0, 269.0, 221.0, 0xff0000ff
267.0, 223.0, 268.0, 222.0, 0xff0000ff
266.0, 223.0, 267.0, 222.0, 0xff0000ff
266.0, 224.0, 267.0, 223.0, 0xff0000ff
265.0, 224.0, 266.0, 223.0, 0xff0000ff
265.0, 225.0, 266.0, 224.0, 0xff0000ff
264.0, 225.0, 265.0, 224.0, 0xff0000ff
263.0, 225.0, 264.0, 224.0, 0xff0000ff
265.0, 224.0, 256.0, 228.0, 0xff0000ff
257.0, 228.0, 258.0, 227.0, 0xff0000ff
256.0, 228.0, 257.0, 227.0, 0xff0000ff
256.0, 229.0, 257.0, 228.0, 0xff0000ff
255.0, 229.0, 256.0, 228.0, 0xff0000ff
254.0, 229.0, 255.0, 228.0, 0xff0000ff
254.0, 230.0, 255.0, 229.0, 0xff0000ff
253.0, 230.0, 254.0, 229.0, 0xff0000ff
253.0, 231.0, 254.0, 230.0, 0xff0000ff
252.0, 231.0, 253.0, 230.0, 0xff0000ff
226.0, 49.0, 227.0, 48.0, 0x0000ffff
226.0, 50.0, 227.0, 49.0, 0x0000ffff
226.0, 51.0, 227.0, 50.0, 0x0000ffff
226.0, 52.0, 227.0, 51.0, 0x0000ffff
226.0, 53.0, 227.0, 52.0, 0x0000ffff
225.0, 53.0, 226.0, 52.0, 0x0000ffff
225.0, 54.0, 226.0, 53.0, 0x0000ffff
225.0, 55.0, 226.0, 54.0, 0x0000ffff
225.0, 56.0, 226.0, 55.0, 0x0000ffff
225.0, 57.0, 226.0, 56.0, 0x0000ffff
225.0, 58.0, 226.0, 57.0, 0x0000ffff
225.0, 59.0, 226.0, 58.0, 0x0000ffff
224.0, 60.0, 225.0, 59.0, 0x0000ffff
224.0, 61.0, 225.0, 60.0, 0x0000ffff
224.0, 62.0, 225.0, 61.0, 0x0000ffff
224.0, 63.0, 225.0, 62.0, 0x0000ffff
224.0, 64.0, 225.0, 63.0, 0x0000ffff
224.0, 65.0, 225.0, 64.0, 0x0000ffff
224.0, 66.0, 225.0, 65.0, 0x0000ffff
223.0, 66.0, 224.0, 65.0, 0x0000ffff
223.0, 67.0, 224.0, 66.0, 0x0000ffff
225.0, 66.0, 222.0, 72.0, 0x0000ffff
223.0, 72.0, 224.0, 71.0, 0x0000ffff
223.0, 73.0, 224.0, 72.0, 0x0000ffff
223.0, 74.0, 224.0, 73.0, 0x0000ffff
223.0, 75.0, 224.0, 74.0, 0x0000ffff
223.0, 76.0, 224.0, 75.0, 0x0000ffff
223.0, 77.0, 224.0, 76.0, 0x0000ffff
223.0, 78.0, 224.0, 77.0, 0x0000ffff
223.0, 79.0, 224.0, 78.0, 0x0000ffff
223.0, 80.0, 224.0, 79.0, 0x0000ffff
223.0, 81.0, 224.0, 80.0, 0x0000ffff
223.0, 83.0, 224.0, 82.0, 0x0000ffff
223.0, 84.0, 224.0, 83.0, 0x0000ffff
225.0, 83.0, 222.0, 88.0, 0x0000ffff
223.0, 88.0, 224.0, 87.0, 0x0000ffff
223.0, 89.0, 224.0, 88.0, 0x0000ffff
223.0, 91.0, 224.0, 90.0, 0x0000ffff
223.0, 92.0, 224.0, 91.0, 0x0000ffff
223.0, 94.0, 224.0, 93.0, 0x0000ffff
223.0, 95.0, 224.0, 94.0, 0x0000ffff
223.0, 97.0, 224.0, 96.0, 0x0000ffff
223.0, 98.0, 224.0, 97.0, 0x0000ffff
225.0, 97.0, 223.0, 100.0, 0x0000ffff
224.0, 100.0, 225.0, 99.0, 0x0000ffff
224.0, 101.0, 225.0, 100.0, 0x0000ffff
224.0, 103.0, 225.0, 102.0, 0x0000ffff
224.0, 105.0, 225.0, 104.0, 0x0000ffff
225.0, 106.0, 226.0, 105.0, 0x0000ffff
225.0, 108.0, 226.0, 107.0, 0x0000ffff
225.0, 109.0, 226.0, 108.0, 0x0000ffff
227.0, 108.0, 225.0, 111.0, 0x0000ffff
226.0, 111.0, 227.0, 110.0, 0x0000ffff
226.0, 112.0, 227.0, 111.0, 0x0000ffff
228.0, 111.0, 226.0, 114.0, 0x0000ffff
227.0, 114.0, 228.0, 113.0, 0x0000ffff
227.0, 116.0, 228.0, 115.0, 0x0000ffff
229.0, 115.0, 227.0, 118.0, 0x0000ffff
228.0, 118.0, 229.0, 117.0, 0x0000ffff
228.0, 120.0, 229.0, 119.0, 0x0000ffff
229.0, 121.0, 230.0, 120.0, 0x0000ffff
229.0, 123.0, 230.0, 122.0, 0x0000ffff
231.0, 122.0, 229.0, 125.0, 0x0000ffff
230.0, 125.0, 231.0, 124.0, 0x0000ffff
230.0, 126.0, 231.0, 125.0, 0x0000ffff
232.0, 125.0, 230.0, 129.0, 0x0000ffff
231.0, 129.0, 232.0, 128.0, 0x0000ffff
232.0, 130.0, 233.0, 129.0, 0x0000ffff
234.0, 129.0, 232.0, 132.0, 0x0000ffff
233.0, 132.0, 234.0, 131.0, 0x0000ffff
235.0, 131.0, 233.0, 134.0, 0x0000ffff
234.0, 134.0, 235.0, 133.0, 0x0000ffff
234.0, 136.0, 235.0, 135.0, 0x0000ffff
236.0, 135.0, 239.0, 147.0, 0x0000ffff
240.0, 147.0, 241.0, 146.0, 0x0000ffff
241.0, 148.0, 242.0, 147.0, 0x0000ffff
243.0, 147.0, 241.0, 150.0, 0x0000ffff
242.0, 150.0, 243.0, 149.0, 0x0000ffff
244.0, 149.0, 242.0, 152.0, 0x0000ffff
243.0, 152.0, 244.0, 151.0, 0x0000ffff
245.0, 151.0, 243.0, 154.0, 0x0000ffff
244.0, 154.0, 245.0, 153.0, 0x0000ffff
246.0, 153.0, 245.0, 156.0, 0x0000ffff
246.0, 156.0, 247.0, 155.0, 0x0000ffff
248.0, 155.0, 246.0, 158.0, 0x0000ffff
247.0, 158.0, 248.0, 157.0, 0x0000ffff
248.0, 159.0, 249.0, 158.0, 0x0000ffff
250.0, 158.0, 248.0, 161.0, 0x0000ffff
249.0, 161.0, 250.0, 160.0, 0x0000ffff
251.0, 160.0, 249.0, 163.0, 0x0000ffff
250.0, 163.0, 251.0, 162.0, 0x0000ffff
251.0, 164.0, 252.0, 163.0, 0x0000ffff
253.0, 163.0, 256.0, 172.0, 0x0000ffff
257.0, 172.0, 258.0, 171.0, 0x0000ffff
258.0, 173.0, 259.0, 172.0, 0x0000ffff
260.0, 172.0, 258.0, 175.0, 0x0000ffff
259.0, 175.0, 260.0, 174.0, 0x0000ffff
261.0, 174.0, 260.0, 176.0, 0x0000ffff
261.0, 176.0, 262.0, 175.0, 0x0000ffff
263.0, 175.0, 261.0, 178.0, 0x0000ffff
262.0, 178.0, 263.0, 177.0, 0x0000ffff
264.0, 177.0, 262.0, 180.0, 0x0000ffff
263.0, 180.0, 264.0, 179.0, 0x0000ffff
265.0, 179.0, 264.0, 182.0, 0x0000ffff
265.0, 182.0, 266.0, 181.0, 0x0000ffff
267.0, 181.0, 266.0, 183.0, 0x0000ffff
267.0, 183.0, 268.0, 182.0, 0x0000ffff
269.0, 182.0, 267.0, 185.0, 0x0000ffff
268.0, 185.0, 269.0, 184.0, 0x0000ffff
270.0, 184.0, 269.0, 186.0, 0x0000ffff
270.0, 186.0, 271.0, 185.0, 0x0000ffff
272.0, 185.0, 270.0, 188.0, 0x0000ffff
271.0, 188.0, 272.0, 187.0, 0x0000ffff
273.0, 187.0, 272.0, 189.0, 0x0000ffff
273.0, 189.0, 274.0, 188.0, 0x0000ffff
275.0, 188.0, 273.0, 191.0, 0x0000ffff
274.0, 191.0, 275.0, 190.0, 0x0000ffff
276.0, 190.0, 277.0, 194.0, 0x0000ffff
278.0, 194.0, 279.0, 193.0, 0x0000ffff
